N,M,id,E,time(s)
4096,32768,182,0,0.048827
4096,32768,183,0,0.054505
4096,32768,184,0,0.058234
4096,32768,185,0,0.058174
4096,32768,186,0,0.051112
4096,32768,187,0,0.063707
4096,32768,188,0,0.065249
4096,32768,189,0,0.071336
4096,32768,190,0,0.060457
4096,32768,191,0,0.054577
4096,32768,192,0,0.050958
4096,32768,193,0,0.055058
4096,32768,194,0,0.062823
4096,32768,195,0,0.065435
4096,32768,196,0,0.056837
4096,32768,197,0,0.067575
4096,32768,198,0,0.053735
4096,32768,199,0,0.062776
4096,32768,200,0,0.061415
4096,33178,1,0,0.050727
4096,33178,2,0,0.067232
4096,33178,3,0,0.066299
4096,33178,4,0,0.071162
4096,33178,5,0,0.059014
4096,33178,6,0,0.070137
4096,33178,7,0,0.080372
4096,33178,8,0,0.06741
4096,33178,9,0,0.065711
4096,33178,10,0,0.051256
4096,33178,11,0,0.059881
4096,33178,12,0,0.089303
4096,33178,13,0,0.070392
4096,33178,14,0,0.063716
4096,33178,15,0,0.077895
4096,33178,16,0,0.06657
4096,33178,17,0,0.05793
4096,33178,18,0,0.074423
4096,33178,19,0,0.061615
4096,33178,20,0,0.069534
4096,33178,21,0,0.051912
4096,33178,22,0,0.058561
4096,33178,23,0,0.07261
4096,33178,24,0,0.055477
4096,33178,25,0,0.057214
4096,33178,26,0,0.060162
4096,33178,27,0,0.057138
4096,33178,28,0,0.063791
4096,33178,29,0,0.061687
4096,33178,30,0,0.049181
4096,33178,31,0,0.068734
4096,33178,32,0,0.063377
4096,33178,33,0,0.070331
4096,33178,34,0,0.06443
4096,33178,35,0,0.052413
4096,33178,36,0,0.069933
4096,33178,37,0,0.055764
4096,33178,38,0,0.059505
4096,33178,39,0,0.067371
4096,33178,40,0,0.066882
4096,33178,41,0,0.071873
4096,33178,42,0,0.060067
4096,33178,43,0,0.071382
4096,33178,44,0,0.069846
4096,33178,45,0,0.063602
4096,33178,46,0,0.054937
4096,33178,47,0,0.055372
4096,33178,48,0,0.064179
4096,33178,49,0,0.057191
4096,33178,50,0,0.061199
4096,33178,51,0,0.065923
4096,33178,52,0,0.061644
4096,33178,53,0,0.064716
4096,33178,54,0,0.064022
4096,33178,55,0,0.062612
4096,33178,56,0,0.057944
4096,33178,57,0,0.076769
4096,33178,58,0,0.067438
4096,33178,59,0,0.063996
4096,33178,60,0,0.083298
4096,33178,61,0,0.06566
4096,33178,62,0,0.053673
4096,33178,63,0,0.059314
4096,33178,64,0,0.073404
4096,33178,65,0,0.070632
4096,33178,66,0,0.063778
4096,33178,67,0,0.076096
4096,33178,68,0,0.069514
4096,33178,69,0,0.064647
4096,33178,70,0,0.089944
4096,33178,71,0,0.050634
4096,33178,72,0,0.06286
4096,33178,73,0,0.070156
4096,33178,74,0,0.069049
4096,33178,75,0,0.062548
4096,33178,76,0,0.057693
4096,33178,77,0,0.057391
4096,33178,78,0,0.065293
4096,33178,79,0,0.073097
4096,33178,80,0,0.070296
4096,33178,81,0,0.071484
4096,33178,82,0,0.070855
4096,33178,83,0,0.067867
4096,33178,84,0,0.075122
4096,33178,85,0,0.05128
4096,33178,86,0,0.052526
4096,33178,87,0,0.059421
4096,33178,88,0,0.061292
4096,33178,89,0,0.069271
4096,33178,90,0,0.060693
4096,33178,91,0,0.079488
4096,33178,92,0,0.071151
4096,33178,93,0,0.062455
4096,33178,94,0,0.063263
4096,33178,95,0,0.064141
4096,33178,96,0,0.071096
4096,33178,97,0,0.07875
4096,33178,98,0,0.064255
4096,33178,99,0,0.059396
4096,33178,100,0,0.056799
4096,33178,101,0,0.064202
4096,33178,102,0,0.056962
4096,33178,103,0,0.08612
4096,33178,104,0,0.058112
4096,33178,105,0,0.051253
4096,33178,106,0,0.05604
4096,33178,107,0,0.067742
4096,33178,108,0,0.067517
4096,33178,109,0,0.067388
4096,33178,110,0,0.056437
4096,33178,111,0,0.05472
4096,33178,112,0,0.058043
4096,33178,113,0,0.06457
4096,33178,114,0,0.079411
4096,33178,115,0,0.066395
4096,33178,116,0,0.051115
4096,33178,117,0,0.071815
4096,33178,118,0,0.068934
4096,33178,119,0,0.065591
4096,33178,120,0,0.067563
4096,33178,121,0,0.074437
4096,33178,122,0,0.054864
4096,33178,123,0,0.08925
4096,33178,124,0,0.066312
4096,33178,125,0,0.061225
4096,33178,126,0,0.078007
4096,33178,127,0,0.071217
4096,33178,128,0,0.059136
4096,33178,129,0,0.067178
4096,33178,130,0,0.061996
4096,33178,131,0,0.070054
4096,33178,132,0,0.100581
4096,33178,133,0,0.064778
4096,33178,134,0,0.060899
4096,33178,135,0,0.064577
4096,33178,136,0,0.07498
4096,33178,137,0,0.066063
4096,33178,138,0,0.065302
4096,33178,139,0,0.048555
4096,33178,140,0,0.067527
4096,33178,141,0,0.065484
4096,33178,142,0,0.068472
4096,33178,143,0,0.078754
4096,33178,144,0,0.060086
4096,33178,145,0,0.067724
4096,33178,146,0,0.056562
4096,33178,147,0,0.066089
4096,33178,148,0,0.065459
4096,33178,149,0,0.059733
4096,33178,150,0,0.062946
4096,33178,151,0,0.058274
4096,33178,152,0,0.054229
4096,33178,153,0,0.051863
4096,33178,154,0,0.05481
4096,33178,155,0,0.058933
4096,33178,156,0,0.06346
4096,33178,157,0,0.059652
4096,33178,158,0,0.068113
4096,33178,159,0,0.059441
4096,33178,160,0,0.072866
4096,33178,161,0,0.069105
4096,33178,162,0,0.059853
4096,33178,163,0,0.06023
4096,33178,164,0,0.080324
4096,33178,165,0,0.059033
4096,33178,166,0,0.060691
4096,33178,167,0,0.06772
4096,33178,168,0,0.072307
4096,33178,169,0,0.073345
4096,33178,170,0,0.085188
4096,33178,171,0,0.075933
4096,33178,172,0,0.061135
4096,33178,173,0,0.063087
4096,33178,174,0,0.055102
4096,33178,175,0,0.071475
4096,33178,176,0,0.058035
4096,33178,177,0,0.05689
4096,33178,178,0,0.055363
4096,33178,179,0,0.06227
4096,33178,180,0,0.07021
4096,33178,181,0,0.070731
4096,33178,182,0,0.063631
4096,33178,183,0,0.066076
4096,33178,184,0,0.060554
4096,33178,185,0,0.058584
4096,33178,186,0,0.058352
4096,33178,187,0,0.064732
4096,33178,188,0,0.068597
4096,33178,189,0,0.054889
4096,33178,190,0,0.062574
4096,33178,191,0,0.063201
4096,33178,192,0,0.064527
4096,33178,193,0,0.08406
4096,33178,194,0,0.064199
4096,33178,195,0,0.065566
4096,33178,196,0,0.060809
4096,33178,197,0,0.068336
4096,33178,198,0,0.065905
4096,33178,199,0,0.056366
4096,33178,200,0,0.069752
4096,33587,1,0,0.065103
4096,33587,2,0,0.066625
4096,33587,3,0,0.063055
4096,33587,4,0,0.068536
4096,33587,5,0,0.078135
4096,33587,6,0,0.088044
4096,33587,7,0,0.054519
4096,33587,8,0,0.074592
4096,33587,9,0,0.076646
4096,33587,10,0,0.054516
4096,33587,11,0,0.069083
4096,33587,12,0,0.073278
4096,33587,13,0,0.064956
4096,33587,14,0,0.084308
4096,33587,15,0,0.075274
4096,33587,16,0,0.0723
4096,33587,17,0,0.069095
4096,33587,18,0,0.074346
4096,33587,19,0,0.05975
4096,33587,20,0,0.062795
4096,33587,21,0,0.065116
4096,33587,22,0,0.06171
4096,33587,23,0,0.06351
4096,33587,24,0,0.08132
4096,33587,25,0,0.07279
4096,33587,26,0,0.094694
4096,33587,27,0,0.057101
4096,33587,28,0,0.057903
4096,33587,29,0,0.068819
4096,33587,30,0,0.059292
4096,33587,31,0,0.072338
4096,33587,32,0,0.08259
4096,33587,33,0,0.072842
4096,33587,34,0,0.066582
4096,33587,35,0,0.061267
4096,33587,36,0,0.066649
4096,33587,37,0,0.073576
4096,33587,38,0,0.082205
4096,33587,39,0,0.083701
4096,33587,40,0,0.075395
4096,33587,41,0,0.084974
4096,33587,42,0,0.079734
4096,33587,43,0,0.06726
4096,33587,44,0,0.07551
4096,33587,45,0,0.089097
4096,33587,46,0,0.066876
4096,33587,47,0,0.078317
4096,33587,48,0,0.069272
4096,33587,49,0,0.083599
4096,33587,50,0,0.058204
4096,33587,51,0,0.05678
4096,33587,52,0,0.076312
4096,33587,53,0,0.083956
4096,33587,54,0,0.062439
4096,33587,55,0,0.076786
4096,33587,56,0,0.066535
4096,33587,57,0,0.05836
4096,33587,58,0,0.061104
4096,33587,59,0,0.065394
4096,33587,60,0,0.050211
4096,33587,61,0,0.065081
4096,33587,62,0,0.053819
4096,33587,63,0,0.081788
4096,33587,64,0,0.06879
4096,33587,65,0,0.057814
4096,33587,66,0,0.073143
4096,33587,67,0,0.069254
4096,33587,68,0,0.076562
4096,33587,69,0,0.078265
4096,33587,70,0,0.051027
4096,33587,71,0,0.06433
4096,33587,72,0,0.082855
4096,33587,73,0,0.064864
4096,33587,74,0,0.069746
4096,33587,75,0,0.06987
4096,33587,76,0,0.099484
4096,33587,77,0,0.072211
4096,33587,78,0,0.072834
4096,33587,79,0,0.066507
4096,33587,80,0,0.060441
4096,33587,81,0,0.064547
4096,33587,82,0,0.09364
4096,33587,83,0,0.070748
4096,33587,84,0,0.085842
4096,33587,85,0,0.070141
4096,33587,86,0,0.058388
4096,33587,87,0,0.061915
4096,33587,88,0,0.069118
4096,33587,89,0,0.066568
4096,33587,90,0,0.076913
4096,33587,91,0,0.072881
4096,33587,92,0,0.057776
4096,33587,93,0,0.056803
4096,33587,94,0,0.075899
4096,33587,95,0,0.079727
4096,33587,96,0,0.081692
4096,33587,97,0,0.069064
4096,33587,98,0,0.059322
4096,33587,99,0,0.056536
4096,33587,100,0,0.07564
4096,33587,101,0,0.070354
4096,33587,102,0,0.083151
4096,33587,103,0,0.065296
4096,33587,104,0,0.071311
4096,33587,105,0,0.059294
4096,33587,106,0,0.059563
4096,33587,107,0,0.080877
4096,33587,108,0,0.063576
4096,33587,109,0,0.064199
4096,33587,110,0,0.081456
4096,33587,111,0,0.066821
4096,33587,112,0,0.069586
4096,33587,113,0,0.090166
4096,33587,114,0,0.082138
4096,33587,115,0,0.083576
4096,33587,116,0,0.079032
4096,33587,117,0,0.088653
4096,33587,118,0,0.070269
4096,33587,119,0,0.07157
4096,33587,120,0,0.094789
4096,33587,121,0,0.063424
4096,33587,122,0,0.072956
4096,33587,123,0,0.066
4096,33587,124,0,0.059139
4096,33587,125,0,0.071432
4096,33587,126,0,0.076852
4096,33587,127,0,0.093053
4096,33587,128,0,0.067779
4096,33587,129,0,0.063771
4096,33587,130,0,0.068882
4096,33587,131,0,0.093458
4096,33587,132,0,0.08585
4096,33587,133,0,0.075865
4096,33587,134,0,0.097598
4096,33587,135,0,0.073454
4096,33587,136,0,0.059754
4096,33587,137,0,0.075063
4096,33587,138,0,0.055988
4096,33587,139,0,0.112045
4096,33587,140,0,0.070511
4096,33587,141,0,0.078346
4096,33587,142,0,0.09469
4096,33587,143,0,0.085744
4096,33587,144,0,0.066055
4096,33587,145,0,0.065189
4096,33587,146,0,0.074804
4096,33587,147,0,0.082782
4096,33587,148,0,0.069816
4096,33587,149,0,0.085111
4096,33587,150,0,0.063332
4096,33587,151,0,0.069386
4096,33587,152,0,0.058972
4096,33587,153,0,0.060649
4096,33587,154,0,0.056296
4096,33587,155,0,0.078814
4096,33587,156,0,0.060854
4096,33587,157,0,0.061286
4096,33587,158,0,0.068368
4096,33587,159,0,0.064437
4096,33587,160,0,0.057513
4096,33587,161,0,0.066811
4096,33587,162,0,0.071181
4096,33587,163,0,0.103013
4096,33587,164,0,0.06881
4096,33587,165,0,0.070495
4096,33587,166,0,0.074369
4096,33587,167,0,0.069643
4096,33587,168,0,0.082232
4096,33587,169,0,0.086336
4096,33587,170,0,0.058038
4096,33587,171,0,0.080123
4096,33587,172,0,0.058546
4096,33587,173,0,0.062246
4096,33587,174,0,0.08127
4096,33587,175,0,0.062981
4096,33587,176,0,0.065174
4096,33587,177,0,0.077073
4096,33587,178,0,0.055372
4096,33587,179,0,0.071966
4096,33587,180,0,0.074474
4096,33587,181,0,0.066535
4096,33587,182,0,0.061595
4096,33587,183,0,0.059528
4096,33587,184,0,0.073595
4096,33587,185,0,0.079204
4096,33587,186,0,0.071993
4096,33587,187,0,0.084347
4096,33587,188,0,0.060449
4096,33587,189,0,0.075955
4096,33587,190,0,0.073229
4096,33587,191,0,0.085808
4096,33587,192,0,0.072961
4096,33587,193,0,0.064846
4096,33587,194,0,0.058289
4096,33587,195,0,0.078805
4096,33587,196,0,0.060673
4096,33587,197,0,0.064618
4096,33587,198,0,0.065032
4096,33587,199,0,0.074355
4096,33587,200,0,0.074505
4096,33997,1,0,0.090653
4096,33997,2,0,0.069405
4096,33997,3,0,0.080582
4096,33997,4,0,0.070143
4096,33997,5,0,0.069068
4096,33997,6,0,0.106337
4096,33997,7,0,0.091713
4096,33997,8,0,0.069539
4096,33997,9,0,0.066567
4096,33997,10,0,0.074246
4096,33997,11,0,0.097801
4096,33997,12,0,0.095065
4096,33997,13,0,0.090987
4096,33997,14,0,0.109525
4096,33997,15,0,0.079117
4096,33997,16,0,0.092725
4096,33997,17,0,0.07417
4096,33997,18,0,0.066189
4096,33997,19,0,0.063897
4096,33997,20,0,0.095453
4096,33997,21,0,0.089478
4096,33997,22,0,0.076575
4096,33997,23,0,0.080252
4096,33997,24,0,0.07933
4096,33997,25,0,0.082321
4096,33997,26,0,0.088254
4096,33997,27,0,0.072003
4096,33997,28,0,0.07473
4096,33997,29,0,0.095189
4096,33997,30,0,0.090718
4096,33997,31,0,0.093271
4096,33997,32,0,0.067977
4096,33997,33,0,0.074346
4096,33997,34,0,0.124333
4096,33997,35,0,0.069352
4096,33997,36,0,0.079815
4096,33997,37,0,0.08062
4096,33997,38,0,0.09062
4096,33997,39,0,0.069793
4096,33997,40,0,0.065855
4096,33997,41,0,0.093681
4096,33997,42,0,0.086572
4096,33997,43,0,0.066737
4096,33997,44,0,0.075962
4096,33997,45,0,0.092022
4096,33997,46,0,0.079307
4096,33997,47,0,0.08692
4096,33997,48,0,0.086274
4096,33997,49,0,0.06589
4096,33997,50,0,0.09815
4096,33997,51,0,0.064346
4096,33997,52,0,0.075501
4096,33997,53,0,0.091428
4096,33997,54,0,0.070725
4096,33997,55,0,0.072958
4096,33997,56,0,0.080444
4096,33997,57,0,0.082238
4096,33997,58,0,0.087614
4096,33997,59,0,0.094755
4096,33997,60,0,0.057117
4096,33997,61,0,0.075787
4096,33997,62,0,0.076954
4096,33997,63,0,0.070727
4096,33997,64,0,0.071812
4096,33997,65,0,0.061484
4096,33997,66,0,0.08708
4096,33997,67,0,0.098155
4096,33997,68,0,0.07296
4096,33997,69,0,0.083951
4096,33997,70,0,0.069324
4096,33997,71,0,0.092138
4096,33997,72,0,0.07515
4096,33997,73,0,0.104453
4096,33997,74,0,0.059202
4096,33997,75,0,0.078782
4096,33997,76,0,0.087791
4096,33997,77,0,0.066101
4096,33997,78,0,0.062269
4096,33997,79,0,0.087681
4096,33997,80,0,0.082309
4096,33997,81,0,0.081747
4096,33997,82,0,0.095346
4096,33997,83,0,0.086223
4096,33997,84,0,0.0729
4096,33997,85,0,0.092829
4096,33997,86,0,0.084895
4096,33997,87,0,0.079973
4096,33997,88,0,0.074741
4096,33997,89,0,0.095836
4096,33997,90,0,0.066204
4096,33997,91,0,0.062489
4096,33997,92,0,0.063237
4096,33997,93,0,0.111962
4096,33997,94,0,0.097327
4096,33997,95,0,0.08541
4096,33997,96,0,0.096148
4096,33997,97,0,0.071285
4096,33997,98,0,0.092375
4096,33997,99,0,0.095828
4096,33997,100,0,0.068978
4096,33997,101,0,0.074552
4096,33997,102,0,0.085492
4096,33997,103,0,0.073549
4096,33997,104,0,0.066361
4096,33997,105,0,0.088643
4096,33997,106,0,0.095384
4096,33997,107,0,0.091566
4096,33997,108,0,0.096298
4096,33997,109,0,0.082846
4096,33997,110,0,0.062541
4096,33997,111,0,0.103053
4096,33997,112,0,0.077239
4096,33997,113,0,0.101269
4096,33997,114,0,0.102385
4096,33997,115,0,0.104266
4096,33997,116,0,0.069703
4096,33997,117,0,0.088721
4096,33997,118,0,0.099966
4096,33997,119,0,0.073494
4096,33997,120,0,0.065807
4096,33997,121,0,0.095226
4096,33997,122,0,0.072874
4096,33997,123,0,0.08718
4096,33997,124,0,0.076995
4096,33997,125,0,0.071389
4096,33997,126,0,0.071426
4096,33997,127,0,0.061769
4096,33997,128,0,0.090412
4096,33997,129,0,0.075803
4096,33997,130,0,0.076296
4096,33997,131,0,0.082414
4096,33997,132,0,0.066117
4096,33997,133,0,0.078963
4096,33997,134,0,0.079675
4096,33997,135,0,0.084103
4096,33997,136,0,0.084709
4096,33997,137,0,0.087241
4096,33997,138,0,0.095651
4096,33997,139,0,0.08723
4096,33997,140,0,0.058224
4096,33997,141,0,0.100225
4096,33997,142,0,0.093979
4096,33997,143,0,0.090422
4096,33997,144,0,0.068365
4096,33997,145,0,0.05992
4096,33997,146,0,0.071214
4096,33997,147,0,0.075109
4096,33997,148,0,0.079161
4096,33997,149,0,0.078747
4096,33997,150,0,0.07519
4096,33997,151,0,0.068011
4096,33997,152,0,0.070792
4096,33997,153,0,0.07438
4096,33997,154,0,0.074186
4096,33997,155,0,0.071599
4096,33997,156,0,0.076681
4096,33997,157,0,0.071755
4096,33997,158,0,0.094398
4096,33997,159,0,0.081398
4096,33997,160,0,0.068169
4096,33997,161,0,0.084723
4096,33997,162,0,0.080422
4096,33997,163,0,0.082489
4096,33997,164,0,0.082829
4096,33997,165,0,0.078437
4096,33997,166,0,0.077206
4096,33997,167,0,0.067007
4096,33997,168,0,0.068221
4096,33997,169,0,0.066758
4096,33997,170,0,0.08077
4096,33997,171,0,0.093231
4096,33997,172,0,0.097713
4096,33997,173,0,0.078517
4096,33997,174,0,0.107501
4096,33997,175,0,0.076256
4096,33997,176,0,0.090632
4096,33997,177,0,0.061235
4096,33997,178,0,0.083576
4096,33997,179,0,0.070041
4096,33997,180,0,0.060049
4096,33997,181,0,0.065851
4096,33997,182,0,0.093454
4096,33997,183,0,0.075489
4096,33997,184,0,0.079951
4096,33997,185,0,0.070531
4096,33997,186,0,0.100645
4096,33997,187,0,0.063786
4096,33997,188,0,0.08903
4096,33997,189,0,0.077041
4096,33997,190,0,0.07474
4096,33997,191,0,0.069097
4096,33997,192,0,0.078207
4096,33997,193,0,0.072321
4096,33997,194,0,0.134981
4096,33997,195,0,0.096914
4096,33997,196,0,0.072047
4096,33997,197,0,0.075351
4096,33997,198,0,0.07637
4096,33997,199,0,0.07969
4096,33997,200,0,0.07042
4096,34406,1,0,0.084007
4096,34406,2,0,0.093074
4096,34406,3,0,0.092913
4096,34406,4,0,0.080688
4096,34406,5,0,0.072745
4096,34406,6,0,0.085551
4096,34406,7,0,0.091556
4096,34406,8,0,0.085988
4096,34406,9,0,0.084159
4096,34406,10,0,0.115531
4096,34406,11,0,0.075201
4096,34406,12,0,0.120738
4096,34406,13,0,0.191633
4096,34406,14,0,0.092772
4096,34406,15,0,0.131851
4096,34406,16,0,0.078141
4096,34406,17,0,0.059736
4096,34406,18,0,0.118658
4096,34406,19,0,0.060283
4096,34406,20,0,0.083408
4096,34406,21,0,0.113764
4096,34406,22,0,0.134689
4096,34406,23,0,0.08153
4096,34406,24,0,0.111478
4096,34406,25,0,0.094976
4096,34406,26,0,0.085526
4096,34406,27,0,0.083812
4096,34406,28,0,0.110716
4096,34406,29,0,0.062129
4096,34406,30,0,0.106122
4096,34406,31,0,0.077902
4096,34406,32,0,0.107202
4096,34406,33,0,0.090478
4096,34406,34,0,0.09141
4096,34406,35,0,0.078669
4096,34406,36,0,0.102093
4096,34406,37,0,0.103586
4096,34406,38,0,0.089741
4096,34406,39,0,0.091626
4096,34406,40,0,0.088275
4096,34406,41,0,0.077064
4096,34406,42,0,0.092278
4096,34406,43,0,0.078679
4096,34406,44,0,0.087259
4096,34406,45,0,0.10813
4096,34406,46,0,0.095957
4096,34406,47,0,0.094408
4096,34406,48,0,0.096653
4096,34406,49,0,0.080713
4096,34406,50,0,0.099897
4096,34406,51,0,0.120743
4096,34406,52,0,0.072259
4096,34406,53,0,0.13034
4096,34406,54,0,0.105923
4096,34406,55,0,0.099712
4096,34406,56,0,0.074651
4096,34406,57,0,0.099156
4096,34406,58,0,0.068027
4096,34406,59,0,0.07909
4096,34406,60,0,0.08324
4096,34406,61,0,0.10611
4096,34406,62,0,0.13128
4096,34406,63,0,0.06906
4096,34406,64,0,0.09541
4096,34406,65,0,0.073739
4096,34406,66,0,0.083049
4096,34406,67,0,0.07235
4096,34406,68,0,0.107853
4096,34406,69,0,0.092152
4096,34406,70,0,0.105386
4096,34406,71,0,0.088361
4096,34406,72,0,0.102053
4096,34406,73,0,0.107006
4096,34406,74,0,0.071087
4096,34406,75,0,0.091604
4096,34406,76,0,0.066917
4096,34406,77,0,0.138701
4096,34406,78,0,0.118702
4096,34406,79,0,0.070294
4096,34406,80,0,0.077803
4096,34406,81,0,0.130236
4096,34406,82,0,0.088524
4096,34406,83,0,0.1431
4096,34406,84,0,0.116213
4096,34406,85,0,0.068133
4096,34406,86,0,0.098345
4096,34406,87,0,0.084544
4096,34406,88,0,0.072916
4096,34406,89,0,0.102224
4096,34406,90,0,0.085754
4096,34406,91,0,0.117427
4096,34406,92,0,0.08275
4096,34406,93,0,0.101394
4096,34406,94,0,0.142697
4096,34406,95,0,0.101429
4096,34406,96,0,0.116675
4096,34406,97,0,0.132066
4096,34406,98,0,0.080134
4096,34406,99,0,0.085062
4096,34406,100,0,0.084404
4096,34406,101,0,0.096261
4096,34406,102,0,0.079608
4096,34406,103,0,0.081453
4096,34406,104,0,0.15266
4096,34406,105,0,0.090235
4096,34406,106,0,0.098207
4096,34406,107,0,0.078887
4096,34406,108,0,0.10484
4096,34406,109,0,0.075109
4096,34406,110,0,0.082908
4096,34406,111,0,0.101463
4096,34406,112,0,0.072101
4096,34406,113,0,0.120563
4096,34406,114,0,0.077211
4096,34406,115,0,0.083917
4096,34406,116,0,0.103224
4096,34406,117,0,0.104411
4096,34406,118,0,0.088361
4096,34406,119,0,0.085941
4096,34406,120,0,0.080575
4096,34406,121,0,0.093364
4096,34406,122,0,0.079439
4096,34406,123,0,0.092628
4096,34406,124,0,0.098525
4096,34406,125,0,0.098107
4096,34406,126,0,0.098235
4096,34406,127,0,0.077442
4096,34406,128,0,0.106512
4096,34406,129,0,0.115622
4096,34406,130,0,0.112247
4096,34406,131,0,0.089375
