N,M,id,E,time(s)
16,131,39,0,0.012898
16,131,40,0,0.014734
16,131,41,0,0.012423
16,131,42,0,0.016584
16,131,43,0,0.01265
16,131,44,0,0.017112
16,131,45,0,0.016523
16,131,46,0,0.012423
16,131,47,0,0.013341
16,131,48,0,0.017176
16,131,49,0,0.013044
16,131,50,0,0.01389
16,131,51,0,0.012866
16,131,52,0,0.016539
16,131,53,0,0.016393
16,131,54,0,0.016555
16,131,55,0,0.016681
16,131,56,0,0.012661
16,131,57,0,0.013293
16,131,58,0,0.013439
16,131,59,0,0.016587
16,131,60,1,0.046532
16,131,61,0,0.012781
16,131,62,0,0.01326
16,131,63,0,0.013758
16,131,64,1,0.048836
16,131,65,0,0.012432
16,131,66,0,0.013389
16,131,67,0,0.01512
16,131,68,0,0.013119
16,131,69,1,0.051258
16,131,70,0,0.012968
16,131,71,0,0.01413
16,131,72,0,0.016773
16,131,73,0,0.016562
16,131,74,0,0.013267
16,131,75,0,0.017008
16,131,76,0,0.016991
16,131,77,0,0.01372
16,131,78,0,0.014128
16,131,79,0,0.013983
16,131,80,0,0.013357
16,131,81,0,0.015154
16,131,82,0,0.013985
16,131,83,0,0.01651
16,131,84,0,0.01279
16,131,85,0,0.013689
16,131,86,0,0.012627
16,131,87,1,0.046317
16,131,88,0,0.016432
16,131,89,0,0.016431
16,131,90,0,0.013762
16,131,91,0,0.013133
16,131,92,0,0.012267
16,131,93,0,0.01286
16,131,94,0,0.013719
16,131,95,0,0.012433
16,131,96,0,0.013095
16,131,97,0,0.012571
16,131,98,0,0.012289
16,131,99,0,0.017295
16,131,100,0,0.01343
16,131,101,0,0.013073
16,131,102,0,0.01676
16,131,103,0,0.014527
16,131,104,0,0.016737
16,131,105,0,0.013943
16,131,106,0,0.01706
16,131,107,0,0.01344
16,131,108,0,0.012815
16,131,109,0,0.012414
16,131,110,0,0.016602
16,131,111,0,0.013233
16,131,112,0,0.012555
16,131,113,0,0.013563
16,131,114,0,0.013402
16,131,115,0,0.012943
16,131,116,0,0.017528
16,131,117,0,0.014691
16,131,118,0,0.013001
16,131,119,0,0.013201
16,131,120,0,0.017852
16,131,121,0,0.01388
16,131,122,0,0.014098
16,131,123,0,0.013044
16,131,124,0,0.013493
16,131,125,0,0.01284
16,131,126,0,0.017215
16,131,127,0,0.015014
16,131,128,0,0.013739
16,131,129,0,0.014329
16,131,130,0,0.016808
16,131,131,0,0.016646
16,131,132,0,0.016402
16,131,133,0,0.016803
16,131,134,0,0.013092
16,131,135,0,0.012511
16,131,136,0,0.012891
16,131,137,0,0.016857
16,131,138,0,0.016962
16,131,139,0,0.012684
16,131,140,0,0.01708
16,131,141,0,0.013456
16,131,142,0,0.01282
16,131,143,0,0.016591
16,131,144,0,0.017496
16,131,145,0,0.012239
16,131,146,0,0.01258
16,131,147,0,0.012682
16,131,148,0,0.014597
16,131,149,0,0.016466
16,131,150,0,0.012926
16,131,151,0,0.013419
16,131,152,0,0.013399
16,131,153,0,0.013994
16,131,154,0,0.014712
16,131,155,0,0.014523
16,131,156,0,0.01296
16,131,157,0,0.013309
16,131,158,0,0.016779
16,131,159,0,0.013549
16,131,160,0,0.013013
16,131,161,0,0.01234
16,131,162,0,0.01568
16,131,163,0,0.012695
16,131,164,0,0.012495
16,131,165,0,0.016753
16,131,166,0,0.013832
16,131,167,0,0.013678
16,131,168,0,0.014447
16,131,169,0,0.012334
16,131,170,1,0.049808
16,131,171,0,0.016427
16,131,172,0,0.014229
16,131,173,0,0.012693
16,131,174,0,0.014289
16,131,175,0,0.013401
16,131,176,0,0.017387
16,131,177,0,0.013893
16,131,178,0,0.014004
16,131,179,0,0.012973
16,131,180,0,0.012434
16,131,181,0,0.012287
16,131,182,0,0.013103
16,131,183,0,0.013917
16,131,184,0,0.012509
16,131,185,0,0.013241
16,131,186,0,0.012701
16,131,187,0,0.016713
16,131,188,0,0.012499
16,131,189,0,0.014461
16,131,190,0,0.012292
16,131,191,0,0.012883
16,131,192,0,0.013937
16,131,193,0,0.014772
16,131,194,0,0.01268
16,131,195,0,0.013106
16,131,196,0,0.012713
16,131,197,0,0.013753
16,131,198,0,0.012864
16,131,199,0,0.013724
16,131,200,0,0.013113
16,133,1,0,0.016602
16,133,2,0,0.016491
16,133,3,0,0.015489
16,133,4,0,0.012627
16,133,5,0,0.013439
16,133,6,0,0.014862
16,133,7,0,0.014768
16,133,8,0,0.014225
16,133,9,0,0.016251
16,133,10,0,0.013502
16,133,11,0,0.012914
16,133,12,0,0.014144
16,133,13,0,0.013544
16,133,14,0,0.015064
16,133,15,0,0.017005
16,133,16,0,0.012797
16,133,17,0,0.012173
16,133,18,0,0.016951
16,133,19,0,0.013975
16,133,20,0,0.012681
16,133,21,0,0.016545
16,133,22,0,0.0167
16,133,23,0,0.016199
16,133,24,0,0.017428
16,133,25,0,0.013931
16,133,26,0,0.015428
16,133,27,0,0.014608
16,133,28,0,0.016587
16,133,29,0,0.013796
16,133,30,0,0.01321
16,133,31,0,0.016533
16,133,32,0,0.015346
16,133,33,0,0.013069
16,133,34,0,0.012499
16,133,35,0,0.012342
16,133,36,0,0.012606
16,133,37,0,0.013846
16,133,38,0,0.013122
16,133,39,0,0.012686
16,133,40,0,0.016343
16,133,41,0,0.013581
16,133,42,0,0.013036
16,133,43,0,0.018336
16,133,44,0,0.012377
16,133,45,0,0.016522
16,133,46,0,0.015264
16,133,47,0,0.013884
16,133,48,0,0.016905
16,133,49,1,0.046991
16,133,50,0,0.015991
16,133,51,0,0.0134
16,133,52,0,0.01663
16,133,53,1,0.048264
16,133,54,0,0.016561
16,133,55,0,0.013939
16,133,56,0,0.016494
16,133,57,0,0.01529
16,133,58,0,0.013713
16,133,59,0,0.017809
16,133,60,0,0.016603
16,133,61,0,0.017349
16,133,62,0,0.017623
16,133,63,0,0.016494
16,133,64,0,0.014407
16,133,65,0,0.016561
16,133,66,0,0.016575
16,133,67,0,0.014246
16,133,68,0,0.01729
16,133,69,0,0.014345
16,133,70,0,0.017018
16,133,71,0,0.016176
16,133,72,0,0.016626
16,133,73,0,0.013205
16,133,74,0,0.012445
16,133,75,0,0.013776
16,133,76,0,0.013658
16,133,77,0,0.012826
16,133,78,0,0.016715
16,133,79,0,0.016387
16,133,80,0,0.012124
16,133,81,0,0.017037
16,133,82,0,0.012987
16,133,83,0,0.012436
16,133,84,0,0.0135
16,133,85,0,0.013657
16,133,86,0,0.016738
16,133,87,0,0.013864
16,133,88,0,0.016738
16,133,89,0,0.016427
16,133,90,0,0.012712
16,133,91,0,0.013005
16,133,92,0,0.016602
16,133,93,0,0.013093
16,133,94,0,0.013306
16,133,95,0,0.013063
16,133,96,0,0.014415
16,133,97,0,0.013772
16,133,98,0,0.017004
16,133,99,0,0.014355
16,133,100,0,0.016266
16,133,101,0,0.018091
16,133,102,0,0.013226
16,133,103,0,0.013055
16,133,104,0,0.012416
16,133,105,0,0.013062
16,133,106,0,0.013043
16,133,107,0,0.013658
16,133,108,0,0.016635
16,133,109,0,0.016847
16,133,110,1,0.042997
16,133,111,0,0.013436
16,133,112,0,0.016159
16,133,113,0,0.013912
16,133,114,0,0.017007
16,133,115,0,0.017659
16,133,116,0,0.013346
16,133,117,0,0.012476
16,133,118,0,0.016795
16,133,119,0,0.01642
16,133,120,0,0.014205
16,133,121,0,0.013748
16,133,122,0,0.013525
16,133,123,0,0.013077
16,133,124,0,0.013963
16,133,125,0,0.012792
16,133,126,0,0.012526
16,133,127,0,0.011989
16,133,128,0,0.012987
16,133,129,0,0.016927
16,133,130,0,0.016929
16,133,131,0,0.012525
16,133,132,0,0.01243
16,133,133,0,0.01413
16,133,134,0,0.017939
16,133,135,0,0.012829
16,133,136,0,0.01671
16,133,137,0,0.017257
16,133,138,0,0.012959
16,133,139,0,0.012746
16,133,140,0,0.013122
16,133,141,0,0.016678
16,133,142,0,0.016042
16,133,143,0,0.016666
16,133,144,0,0.013868
16,133,145,0,0.016659
16,133,146,0,0.016586
16,133,147,1,0.047492
16,133,148,0,0.016373
16,133,149,0,0.012975
16,133,150,0,0.016749
16,133,151,0,0.016395
16,133,152,0,0.015251
16,133,153,1,0.054391
16,133,154,0,0.017136
16,133,155,0,0.016725
16,133,156,0,0.014118
16,133,157,0,0.016534
16,133,158,0,0.016775
16,133,159,0,0.017034
16,133,160,0,0.017263
16,133,161,0,0.017091
16,133,162,0,0.01446
16,133,163,0,0.014733
16,133,164,0,0.016814
16,133,165,0,0.017572
16,133,166,0,0.017103
16,133,167,0,0.017845
16,133,168,0,0.013106
16,133,169,0,0.012735
16,133,170,0,0.012557
16,133,171,0,0.013299
16,133,172,0,0.014192
16,133,173,0,0.013802
16,133,174,0,0.013563
16,133,175,0,0.016702
16,133,176,0,0.016852
16,133,177,0,0.012795
16,133,178,0,0.016526
16,133,179,0,0.013148
16,133,180,0,0.012497
16,133,181,0,0.016425
16,133,182,0,0.016979
16,133,183,0,0.012955
16,133,184,0,0.017618
16,133,185,0,0.01748
16,133,186,0,0.014793
16,133,187,0,0.016268
16,133,188,0,0.01379
16,133,189,0,0.014621
16,133,190,0,0.016512
16,133,191,0,0.012779
16,133,192,0,0.01338
16,133,193,0,0.012514
16,133,194,0,0.016947
16,133,195,0,0.013309
16,133,196,0,0.013729
16,133,197,0,0.016479
16,133,198,0,0.013274
16,133,199,0,0.016705
16,133,200,0,0.01666
16,134,1,0,0.01367
16,134,2,1,0.048123
16,134,3,0,0.013326
16,134,4,0,0.014471
16,134,5,0,0.016783
16,134,6,0,0.012278
16,134,7,0,0.014332
16,134,8,0,0.014758
16,134,9,0,0.014157
16,134,10,0,0.017011
16,134,11,0,0.014773
16,134,12,0,0.014062
16,134,13,0,0.014715
16,134,14,0,0.013312
16,134,15,0,0.017356
16,134,16,0,0.016885
16,134,17,0,0.016995
16,134,18,0,0.013321
16,134,19,0,0.013441
16,134,20,0,0.013674
16,134,21,0,0.016449
16,134,22,0,0.017418
16,134,23,0,0.013395
16,134,24,0,0.013458
16,134,25,0,0.016238
16,134,26,0,0.018153
16,134,27,0,0.013532
16,134,28,0,0.016789
16,134,29,0,0.016661
16,134,30,0,0.016506
16,134,31,0,0.016869
16,134,32,0,0.016731
16,134,33,0,0.016184
16,134,34,0,0.014296
16,134,35,0,0.01387
16,134,36,1,0.047319
16,134,37,0,0.016719
16,134,38,0,0.016762
16,134,39,0,0.012979
16,134,40,0,0.016711
16,134,41,0,0.013955
16,134,42,0,0.016649
16,134,43,0,0.014086
16,134,44,0,0.013377
16,134,45,1,0.05845
16,134,46,0,0.012818
16,134,47,0,0.01267
16,134,48,0,0.017564
16,134,49,0,0.014382
16,134,50,0,0.016745
16,134,51,0,0.013193
16,134,52,0,0.014272
16,134,53,0,0.014095
16,134,54,0,0.013844
16,134,55,0,0.01719
16,134,56,0,0.016654
16,134,57,0,0.016574
16,134,58,0,0.013695
16,134,59,0,0.017599
16,134,60,0,0.016964
16,134,61,0,0.01408
16,134,62,0,0.013612
16,134,63,0,0.01313
16,134,64,0,0.017339
16,134,65,0,0.01357
16,134,66,0,0.013393
16,134,67,0,0.015983
16,134,68,0,0.012872
16,134,69,0,0.017154
16,134,70,0,0.013804
16,134,71,0,0.01371
16,134,72,0,0.017223
16,134,73,0,0.013711
16,134,74,0,0.013371
16,134,75,0,0.012618
16,134,76,0,0.014301
16,134,77,0,0.013602
16,134,78,0,0.016871
16,134,79,1,0.048431
16,134,80,0,0.013506
16,134,81,0,0.017914
16,134,82,0,0.013038
16,134,83,0,0.017213
16,134,84,0,0.014446
16,134,85,0,0.01316
16,134,86,0,0.013718
16,134,87,0,0.012935
16,134,88,0,0.013603
16,134,89,0,0.013382
16,134,90,0,0.016551
16,134,91,0,0.014331
16,134,92,0,0.016495
16,134,93,0,0.012833
16,134,94,0,0.014649
16,134,95,0,0.016675
16,134,96,0,0.016132
16,134,97,0,0.01325
16,134,98,0,0.013978
16,134,99,0,0.015657
16,134,100,0,0.014063
16,134,101,0,0.014224
16,134,102,0,0.013018
16,134,103,0,0.012448
16,134,104,0,0.013959
16,134,105,0,0.014459
16,134,106,0,0.014035
16,134,107,0,0.016613
16,134,108,0,0.016995
16,134,109,0,0.012802
16,134,110,0,0.012751
16,134,111,0,0.01447
16,134,112,0,0.015514
16,134,113,0,0.016109
16,134,114,0,0.013195
16,134,115,0,0.016775
16,134,116,1,0.062495
16,134,117,0,0.015674
16,134,118,0,0.013666
16,134,119,0,0.015922
16,134,120,0,0.013631
16,134,121,0,0.014464
16,134,122,0,0.01687
16,134,123,0,0.013759
16,134,124,0,0.013035
16,134,125,0,0.017607
16,134,126,0,0.012595
16,134,127,0,0.015038
16,134,128,0,0.017095
16,134,129,0,0.013279
16,134,130,0,0.016556
16,134,131,0,0.012533
16,134,132,0,0.014541
16,134,133,0,0.014065
16,134,134,0,0.016631
16,134,135,0,0.013683
16,134,136,0,0.01342
16,134,137,0,0.016571
16,134,138,0,0.013208
16,134,139,0,0.014558
16,134,140,0,0.014589
16,134,141,0,0.01432
16,134,142,0,0.013033
16,134,143,0,0.014722
16,134,144,0,0.015222
16,134,145,0,0.014158
16,134,146,0,0.013659
16,134,147,1,0.061696
16,134,148,0,0.017078
16,134,149,0,0.014255
16,134,150,0,0.017374
16,134,151,0,0.014829
16,134,152,0,0.017303
16,134,153,0,0.017206
16,134,154,0,0.017464
16,134,155,0,0.016987
16,134,156,0,0.01446
16,134,157,0,0.016549
16,134,158,0,0.016447
16,134,159,0,0.01274
16,134,160,0,0.01665
16,134,161,0,0.013804
16,134,162,0,0.013849
16,134,163,0,0.017523
16,134,164,0,0.016862
16,134,165,0,0.01364
16,134,166,0,0.016452
16,134,167,0,0.016857
16,134,168,0,0.013469
16,134,169,0,0.013469
16,134,170,0,0.012745
16,134,171,0,0.016519
16,134,172,0,0.016006
16,134,173,0,0.013445
16,134,174,0,0.012462
16,134,175,0,0.013854
16,134,176,0,0.017331
16,134,177,0,0.013294
16,134,178,0,0.016156
16,134,179,0,0.017047
16,134,180,0,0.016676
16,134,181,0,0.01443
16,134,182,0,0.015301
16,134,183,0,0.018329
16,134,184,0,0.016697
16,134,185,0,0.013163
16,134,186,0,0.012764
16,134,187,0,0.013693
16,134,188,0,0.013139
16,134,189,0,0.014285
16,134,190,1,0.050857
16,134,191,0,0.016361
16,134,192,0,0.012888
16,134,193,0,0.016466
16,134,194,0,0.014074
16,134,195,0,0.012717
16,134,196,0,0.013297
16,134,197,0,0.013064
16,134,198,0,0.016293
16,134,199,0,0.012979
16,134,200,0,0.016781
16,136,1,0,0.01371
16,136,2,0,0.017572
16,136,3,0,0.014464
16,136,4,0,0.014395
16,136,5,0,0.016656
16,136,6,0,0.013605
16,136,7,0,0.014202
16,136,8,0,0.012412
16,136,9,0,0.017044
16,136,10,0,0.016965
16,136,11,0,0.018236
16,136,12,0,0.016805
16,136,13,0,0.013435
16,136,14,0,0.017595
16,136,15,0,0.016879
16,136,16,0,0.017732
16,136,17,0,0.016911
16,136,18,0,0.017034
16,136,19,1,0.057381
16,136,20,0,0.012893
16,136,21,0,0.013679
16,136,22,0,0.014228
16,136,23,0,0.017027
16,136,24,0,0.016155
16,136,25,0,0.013487
16,136,26,0,0.013152
16,136,27,0,0.016582
16,136,28,0,0.014866
16,136,29,0,0.017558
16,136,30,0,0.016826
16,136,31,0,0.017346
16,136,32,0,0.017292
16,136,33,0,0.015784
16,136,34,1,0.04964
16,136,35,0,0.016962
16,136,36,0,0.016755
16,136,37,0,0.01259
16,136,38,0,0.013719
16,136,39,0,0.013644
16,136,40,0,0.013484
16,136,41,0,0.012662
16,136,42,0,0.015151
16,136,43,0,0.012984
16,136,44,0,0.013908
16,136,45,1,0.050287
16,136,46,0,0.01422
16,136,47,0,0.013926
16,136,48,1,0.054629
16,136,49,0,0.018223
16,136,50,0,0.017159
16,136,51,0,0.013692
16,136,52,0,0.017459
16,136,53,0,0.014663
16,136,54,0,0.014221
16,136,55,0,0.012961
16,136,56,0,0.017661
16,136,57,0,0.01443
16,136,58,0,0.016951
16,136,59,0,0.013216
16,136,60,0,0.013461
16,136,61,0,0.013349
16,136,62,0,0.013288
16,136,63,0,0.016945
16,136,64,0,0.016974
16,136,65,0,0.017083
16,136,66,0,0.014448
16,136,67,0,0.018566
16,136,68,0,0.013293
16,136,69,1,0.058798
16,136,70,0,0.016457
16,136,71,0,0.016693
16,136,72,0,0.015828
16,136,73,0,0.01452
16,136,74,0,0.014518
