algo,N,M,count,E_mean,E_err,ProbSolv,ProbSolv_err
FMS_nsteps=1000N^2,256,998,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,256,1024,400,0.0075,0.004319260936502214,0.9925,0.0043192609365022136
FMS_nsteps=1000N^2,256,1050,400,0.075,0.01318606008067337,0.925,0.01318606008067337
FMS_nsteps=1000N^2,256,1075,400,0.3325,0.025865652029036852,0.69,0.023153622298981852
FMS_nsteps=1000N^2,256,1101,400,0.815,0.035427040350132624,0.35,0.023878346647045964
FMS_nsteps=1000N^2,256,1126,400,1.3825,0.04424792732639241,0.155,0.018117895721176024
FMS_nsteps=1000N^2,256,1152,400,2.045,0.04690883281953653,0.0475,0.010648608225625408
FMS_nsteps=1000N^2,256,1178,400,2.88,0.050575633825411484,0.005,0.003531100632833622
FMS_nsteps=1000N^2,256,1203,400,3.6375,0.0576501798183033,0.0,0.0
FMS_nsteps=1000N^2,256,1229,400,4.54,0.05866945766885778,0.0,0.0
FMS_nsteps=1000N^2,256,1254,400,5.5125,0.06007188154520343,0.0,0.0
FMS_nsteps=1000N^2,256,1280,400,6.3675,0.06749071689623633,0.0,0.0
FMS_nsteps=1000N^2,512,1536,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,1587,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,1638,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,1690,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,1741,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,1792,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,1843,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,1894,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,1946,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,1997,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,2048,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,512,2099,400,0.0125,0.005562078459710898,0.9875,0.005562078459710898
FMS_nsteps=1000N^2,512,2150,400,0.24,0.023609182190606967,0.78,0.020738254217024268
FMS_nsteps=1000N^2,512,2202,400,0.9175,0.04022785198327112,0.335,0.023629078131263043
FMS_nsteps=1000N^2,512,2253,400,2.1425,0.052677525370863766,0.045,0.01037818707276436
FMS_nsteps=1000N^2,512,2304,400,3.4925,0.060696536547583835,0.0025,0.0025
FMS_nsteps=1000N^2,512,2355,400,4.965,0.06816195883026652,0.0,0.0
FMS_nsteps=1000N^2,512,2406,400,6.535,0.07639717810269656,0.0,0.0
FMS_nsteps=1000N^2,512,2458,400,8.3975,0.08713619320014808,0.0,0.0
FMS_nsteps=1000N^2,512,2509,400,10.355,0.08604328047725876,0.0,0.0
FMS_nsteps=1000N^2,512,2560,400,12.49,0.10530894993942044,0.0,0.0
FMS_nsteps=1000N^2,1024,3072,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,3174,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,3277,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,3379,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,3482,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,3584,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,3686,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,3789,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,3891,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,3994,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,4096,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,4198,400,0.0,0.0,1.0,0.0
FMS_nsteps=1000N^2,1024,4301,400,0.1875,0.02223951134044213,0.8325,0.01869446663338558
FMS_nsteps=1000N^2,1024,4403,400,1.3675,0.05086824471909764,0.21,0.02039091645032686
FMS_nsteps=1000N^2,1024,4506,400,3.7325,0.07186983064117361,0.005,0.0035311006328336203
FMS_nsteps=1000N^2,1024,4608,400,6.6625,0.09725033905398628,0.0,0.0
FMS_nsteps=1000N^2,1024,4710,400,10.2325,0.11658726710979343,0.0,0.0
FMS_nsteps=1000N^2,1024,4813,400,14.1875,0.13458693652695003,0.0,0.0
FMS_nsteps=1000N^2,1024,4915,400,19.1175,0.16022926673925553,0.0,0.0
FMS_nsteps=1000N^2,1024,5018,400,23.875,0.16233242757565883,0.0,0.0
FMS_nsteps=1000N^2,1024,5120,400,29.08,0.17170529044533628,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,48,400,0.005,0.003531100632833621,0.995,0.003531100632833621
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,50,400,0.0125,0.006593030040336685,0.99,0.004981167541368988
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,51,400,0.0175,0.006564457728034959,0.9825,0.006564457728034957
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,53,400,0.0225,0.007424431321732853,0.9775,0.007424431321732853
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,54,400,0.05,0.011470786693528086,0.9525,0.010648608225625408
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,56,400,0.085,0.014403337819785983,0.9175,0.013773476199440044
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,58,400,0.07,0.012773327473170101,0.93,0.012773327473170101
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,59,400,0.13,0.017564774500634657,0.875,0.016556654463313048
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,61,400,0.1475,0.01911210497017473,0.8625,0.017240285485136914
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,62,400,0.1725,0.019242793137153928,0.83,0.018805161132333662
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,64,400,0.2325,0.02230140706081638,0.7775,0.020822302844290503
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,66,400,0.3375,0.025457899296514604,0.68,0.02335301711816491
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,67,400,0.365,0.02512001269095987,0.645,0.023955629410456487
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,69,400,0.3675,0.02636944717586818,0.655,0.023798180255192765
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,70,400,0.435,0.027226654712194126,0.59,0.024622462593339462
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,72,400,0.5825,0.031590810741547466,0.49,0.0250263019536184
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,74,400,0.5675,0.03128187597333363,0.5025,0.025030995822773395
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,75,400,0.6275,0.030605573476403754,0.44,0.024850429767895824
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,77,400,0.7525,0.03472930587726729,0.385,0.02436023506930052
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,78,400,0.7775,0.031977190727408226,0.34,0.023715100991511587
NeuroSAT_unsupervised_niters=512_Ntrain=256,16,80,400,0.88,0.0347060697601369,0.3,0.022941573387056175
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,96,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,99,400,0.0025,0.0025,0.9975,0.0024999999999999996
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,102,400,0.01,0.006110921239550546,0.9925,0.0043192609365022136
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,106,400,0.01,0.004981167541368988,0.99,0.004981167541368988
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,109,400,0.035,0.009200495791370025,0.965,0.009200495791370025
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,112,400,0.045,0.010965313275875672,0.9575,0.01009897759037653
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,115,400,0.085,0.01483197453718416,0.92,0.01358164764975905
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,118,400,0.145,0.01762708954179009,0.855,0.01762708954179009
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,122,400,0.1975,0.020549698300720294,0.8075,0.01973786547054502
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,125,400,0.28,0.024607189690437077,0.7375,0.02202719610892527
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,128,400,0.3825,0.028150764445164143,0.655,0.023798180255192765
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,131,400,0.365,0.02727264183171852,0.6675,0.02358495283014151
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,134,400,0.5375,0.03100625492721636,0.525,0.024999999999999998
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,138,400,0.64,0.034335803011158086,0.47,0.024986211736522924
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,141,400,0.7425,0.035264619073456474,0.4025,0.024550788746396223
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,144,400,0.7925,0.0364270049788522,0.3625,0.024066207238097728
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,147,400,0.8875,0.03626841421504647,0.3,0.022941573387056175
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,150,400,1.19,0.03985877324393312,0.1975,0.019930565561694993
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,154,400,1.1925,0.03974996256362419,0.1875,0.0195400591036577
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,157,400,1.3325,0.041341652186551336,0.16,0.01835325870964494
NeuroSAT_unsupervised_niters=512_Ntrain=256,32,160,400,1.515,0.04247290157760654,0.1,0.015018785229652767
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,192,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,198,400,0.0075,0.005584562951422071,0.995,0.003531100632833621
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,205,400,0.0025,0.0025,0.9975,0.0024999999999999996
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,211,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,218,400,0.025,0.007816023641463079,0.975,0.007816023641463079
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,224,400,0.0525,0.011165619222935151,0.9475,0.011165619222935151
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,230,400,0.0825,0.01507655900989836,0.925,0.01318606008067337
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,237,400,0.15,0.019867985355975656,0.8625,0.017240285485136914
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,243,400,0.205,0.021991967091221136,0.81,0.019639610121239316
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,250,400,0.305,0.026583909807468675,0.73,0.022225772481648753
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,256,400,0.405,0.028582861121215396,0.6375,0.02406620723809773
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,262,400,0.555,0.03232723503971973,0.525,0.024999999999999998
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,269,400,0.7025,0.03759678404366609,0.45,0.024905837706844944
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,275,400,0.96,0.038888053458027254,0.295,0.02283069428431294
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,282,400,1.1525,0.040182657826168464,0.2,0.02002504697287036
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,288,400,1.4425,0.046874592730060304,0.1525,0.017997754663633205
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,294,400,1.5975,0.04855025430399367,0.125,0.016556654463313048
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,301,400,1.7975,0.04959721852294776,0.08,0.01358164764975905
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,307,400,2.015,0.05250074590710122,0.0475,0.01064860822562541
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,314,400,2.4075,0.05589203139028256,0.02,0.007008766440504623
NeuroSAT_unsupervised_niters=512_Ntrain=256,64,320,400,2.6875,0.05619166426465834,0.0125,0.005562078459710898
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,384,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,397,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,410,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,422,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,435,400,0.0075,0.0043192609365022136,0.9925,0.0043192609365022136
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,448,400,0.025,0.007816023641463079,0.975,0.007816023641463079
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,461,400,0.045,0.010378187072764358,0.955,0.01037818707276436
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,474,400,0.125,0.018351551667953145,0.8875,0.015818816719527888
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,486,400,0.2525,0.025218034184295586,0.7775,0.020822302844290503
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,499,400,0.3575,0.028083912482965705,0.685,0.02325488064222671
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,512,400,0.5675,0.03680347285291278,0.555,0.02487940840144747
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,525,400,0.8075,0.041598503142050054,0.405,0.02457534065727376
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,538,400,1.19,0.046261217565327514,0.235,0.021226490755055016
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,550,400,1.575,0.049417027495755855,0.15,0.017875929966870284
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,563,400,1.8925,0.05554342494965399,0.0875,0.014146011774447492
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,576,400,2.4325,0.06283693640241464,0.045,0.01037818707276436
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,589,400,2.8025,0.06239766057403741,0.0175,0.006564457728034959
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,602,400,3.3425,0.06772703857681926,0.015,0.00608523419335443
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,614,400,3.8975,0.07266832934797361,0.0025,0.0025
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,627,400,4.315,0.07221478337115855,0.0025,0.0025
NeuroSAT_unsupervised_niters=512_Ntrain=256,128,640,400,4.7325,0.08204686829179544,0.0025,0.0025
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,768,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,794,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,819,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,845,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,870,400,0.0025,0.0025,0.9975,0.0024999999999999996
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,896,400,0.0175,0.0074581119315789215,0.985,0.00608523419335443
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,922,400,0.0425,0.010701433394257488,0.96,0.009810229431759455
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,947,400,0.11,0.01790394868307311,0.9025,0.014850444918779852
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,973,400,0.265,0.026480001438641883,0.7725,0.020987151457875112
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,998,400,0.48,0.03520793940993614,0.6175,0.024330316186073
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1024,400,0.855,0.0466677855218542,0.4225,0.024728792083212166
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1050,400,1.3475,0.05395960036154775,0.2275,0.020987151457875112
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1075,400,1.9975,0.06197448237916484,0.11,0.01566408020029594
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1101,400,2.6175,0.06902823057663693,0.045,0.010378187072764358
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1126,400,3.265,0.08087514744149905,0.025,0.007816023641463079
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1152,400,4.0875,0.08126265083697819,0.0025,0.0025
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1178,400,5.0475,0.08721884654696171,0.0025,0.0025
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1203,400,5.97,0.08869846980848042,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1229,400,6.82,0.09355951826856858,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1254,400,7.985,0.09622934957328894,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,256,1280,400,8.9275,0.10497933619321911,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1536,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1587,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1638,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1690,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1741,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1792,400,0.005,0.003531100632833622,0.995,0.003531100632833622
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1843,400,0.035,0.009858014563177494,0.9675,0.008877296377695385
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1894,400,0.095,0.015099917840736502,0.9075,0.014504666088740709
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1946,400,0.295,0.026394681244428536,0.74,0.021959178349484326
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,1997,400,0.655,0.04294821151317539,0.54,0.024951079956135037
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2048,400,1.3875,0.06095200770366608,0.2675,0.022160484939004143
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2099,400,2.185,0.07107789859845978,0.105,0.015346866644024562
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2150,400,3.465,0.08367760964493265,0.01,0.004981167541368988
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2202,400,4.4875,0.08466125557472391,0.0025,0.0025
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2253,400,6.0325,0.10014330271013752,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2304,400,7.8425,0.11107465201746977,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2355,400,9.585,0.12377494938491429,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2406,400,11.2625,0.1266356024763034,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2458,400,13.1925,0.13396258548854953,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2509,400,15.135,0.1264195089002344,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,512,2560,400,17.3,0.14195201985124983,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3072,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3174,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3277,400,0.0,0.0,1.0,0.0
