N,M,id,E,time(s)
16,79,228,2,0.028901
16,79,229,2,0.028597
16,79,230,1,0.02822
16,79,231,2,0.029152
16,79,232,2,0.02842
16,79,233,3,0.029309
16,79,234,2,0.028056
16,79,235,2,0.029094
16,79,236,2,0.028418
16,79,237,2,0.028619
16,79,238,1,0.026429
16,79,239,2,0.029166
16,79,240,2,0.029407
16,79,241,2,0.028748
16,79,242,0,0.01188
16,79,243,2,0.027872
16,79,244,2,0.028481
16,79,245,2,0.028071
16,79,246,1,0.027948
16,79,247,2,0.02736
16,79,248,2,0.028362
16,79,249,3,0.028571
16,79,250,3,0.028926
16,79,251,1,0.028168
16,79,252,2,0.028291
16,79,253,2,0.0289
16,79,254,2,0.029896
16,79,255,2,0.027591
16,79,256,1,0.028475
16,79,257,1,0.026919
16,79,258,1,0.02803
16,79,259,3,0.028459
16,79,260,3,0.029279
16,79,261,1,0.027521
16,79,262,2,0.029733
16,79,263,3,0.029209
16,79,264,1,0.027938
16,79,265,3,0.030288
16,79,266,3,0.028526
16,79,267,3,0.028622
16,79,268,2,0.028154
16,79,269,2,0.028541
16,79,270,2,0.027954
16,79,271,3,0.028719
16,79,272,1,0.02717
16,79,273,3,0.028273
16,79,274,3,0.029472
16,79,275,2,0.028446
16,79,276,1,0.028307
16,79,277,2,0.028977
16,79,278,2,0.028454
16,79,279,2,0.02916
16,79,280,2,0.027907
16,79,281,2,0.027741
16,79,282,3,0.029669
16,79,283,2,0.028589
16,79,284,2,0.027974
16,79,285,2,0.029314
16,79,286,1,0.028942
16,79,287,2,0.028196
16,79,288,2,0.029399
16,79,289,2,0.027936
16,79,290,2,0.028299
16,79,291,1,0.028183
16,79,292,2,0.027774
16,79,293,2,0.028229
16,79,294,1,0.028279
16,79,295,1,0.027335
16,79,296,2,0.028773
16,79,297,3,0.028923
16,79,298,1,0.028734
16,79,299,1,0.027588
16,79,300,1,0.028586
16,79,301,2,0.029581
16,79,302,2,0.029217
16,79,303,1,0.028397
16,79,304,1,0.028856
16,79,305,2,0.029232
16,79,306,1,0.026604
16,79,307,3,0.029505
16,79,308,3,0.029942
16,79,309,2,0.028508
16,79,310,2,0.029148
16,79,311,2,0.028407
16,79,312,2,0.028491
16,79,313,1,0.028611
16,79,314,1,0.026609
16,79,315,1,0.027371
16,79,316,1,0.027072
16,79,317,1,0.027924
16,79,318,2,0.028492
16,79,319,2,0.02858
16,79,320,1,0.027841
16,79,321,3,0.029743
16,79,322,2,0.028119
16,79,323,1,0.028614
16,79,324,2,0.02935
16,79,325,2,0.029684
16,79,326,2,0.028879
16,79,327,1,0.028305
16,79,328,1,0.028298
16,79,329,3,0.028261
16,79,330,2,0.029475
16,79,331,2,0.028506
16,79,332,2,0.028407
16,79,333,2,0.028537
16,79,334,2,0.028093
16,79,335,2,0.028324
16,79,336,2,0.028594
16,79,337,3,0.028478
16,79,338,2,0.027671
16,79,339,2,0.029229
16,79,340,2,0.028403
16,79,341,2,0.028014
16,79,342,2,0.027666
16,79,343,2,0.028567
16,79,344,1,0.028334
16,79,345,2,0.027587
16,79,346,3,0.030166
16,79,347,2,0.02789
16,79,348,3,0.029341
16,79,349,2,0.028921
16,79,350,2,0.030342
16,79,351,1,0.027211
16,79,352,2,0.029182
16,79,353,1,0.02775
16,79,354,2,0.028816
16,79,355,3,0.029445
16,79,356,2,0.028038
16,79,357,1,0.027319
16,79,358,2,0.028393
16,79,359,2,0.028342
16,79,360,2,0.028047
16,79,361,1,0.027703
16,79,362,2,0.028444
16,79,363,2,0.02814
16,79,364,2,0.028189
16,79,365,2,0.027379
16,79,366,2,0.028426
16,79,367,2,0.028821
16,79,368,1,0.027402
16,79,369,2,0.029425
16,79,370,2,0.029035
16,79,371,1,0.028291
16,79,372,2,0.02915
16,79,373,1,0.027097
16,79,374,3,0.028315
16,79,375,3,0.029726
16,79,376,3,0.029793
16,79,377,1,0.027721
16,79,378,2,0.028117
16,79,379,2,0.028068
16,79,380,1,0.02777
16,79,381,2,0.029547
16,79,382,1,0.028334
16,79,383,2,0.0279
16,79,384,2,0.029169
16,79,385,2,0.027971
16,79,386,2,0.028261
16,79,387,1,0.02806
16,79,388,1,0.028452
16,79,389,2,0.027783
16,79,390,2,0.029344
16,79,391,2,0.029552
16,79,392,1,0.02878
16,79,393,1,0.028797
16,79,394,1,0.028011
16,79,395,2,0.029637
16,79,396,2,0.028727
16,79,397,2,0.028359
16,79,398,2,0.029104
16,79,399,2,0.029192
16,79,400,2,0.028511
16,82,1,2,0.028449
16,82,2,2,0.028994
16,82,3,3,0.029242
16,82,4,3,0.029463
16,82,5,2,0.028618
16,82,6,2,0.028376
16,82,7,2,0.027921
16,82,8,1,0.028092
16,82,9,2,0.028972
16,82,10,2,0.028492
16,82,11,2,0.030384
16,82,12,3,0.028627
16,82,13,2,0.028786
16,82,14,2,0.028594
16,82,15,2,0.027822
16,82,16,3,0.028444
16,82,17,3,0.028248
16,82,18,2,0.02934
16,82,19,2,0.029822
16,82,20,2,0.02789
16,82,21,1,0.028537
16,82,22,3,0.028124
16,82,23,2,0.029648
16,82,24,1,0.027326
16,82,25,2,0.02804
16,82,26,3,0.028724
16,82,27,2,0.029487
16,82,28,2,0.028895
16,82,29,2,0.027522
16,82,30,2,0.028387
16,82,31,2,0.027894
16,82,32,2,0.028109
16,82,33,2,0.027621
16,82,34,2,0.028025
16,82,35,2,0.028381
16,82,36,1,0.028604
16,82,37,2,0.029245
16,82,38,2,0.027957
16,82,39,2,0.027599
16,82,40,2,0.029066
16,82,41,2,0.028384
16,82,42,2,0.02864
16,82,43,2,0.028463
16,82,44,2,0.027901
16,82,45,2,0.030268
16,82,46,3,0.028227
16,82,47,2,0.029484
16,82,48,3,0.028265
16,82,49,3,0.028712
16,82,50,3,0.028808
16,82,51,2,0.029224
16,82,52,1,0.027049
16,82,53,2,0.028022
16,82,54,3,0.028694
16,82,55,2,0.029042
16,82,56,2,0.028371
16,82,57,2,0.027666
16,82,58,2,0.027964
16,82,59,2,0.028396
16,82,60,3,0.028444
16,82,61,3,0.029407
16,82,62,2,0.028504
16,82,63,2,0.028159
16,82,64,2,0.028318
16,82,65,3,0.029383
16,82,66,2,0.028596
16,82,67,3,0.028882
16,82,68,3,0.029872
16,82,69,2,0.028795
16,82,70,2,0.029602
16,82,71,2,0.027646
16,82,72,2,0.028632
16,82,73,2,0.028056
16,82,74,1,0.027272
16,82,75,2,0.027895
16,82,76,2,0.028444
16,82,77,2,0.028237
16,82,78,1,0.028492
16,82,79,3,0.028858
16,82,80,3,0.028331
16,82,81,3,0.028933
16,82,82,3,0.02922
16,82,83,2,0.028401
16,82,84,2,0.029063
16,82,85,2,0.028898
16,82,86,2,0.029417
16,82,87,2,0.02886
16,82,88,2,0.028752
16,82,89,2,0.029056
16,82,90,2,0.028509
16,82,91,2,0.028402
16,82,92,3,0.029683
16,82,93,3,0.029264
16,82,94,2,0.028557
16,82,95,2,0.028381
16,82,96,2,0.028022
16,82,97,2,0.028198
16,82,98,2,0.028099
16,82,99,2,0.027747
16,82,100,2,0.028783
16,82,101,2,0.028958
16,82,102,2,0.028746
16,82,103,2,0.027705
16,82,104,2,0.027976
16,82,105,3,0.02915
16,82,106,2,0.027717
16,82,107,2,0.028198
16,82,108,1,0.028345
16,82,109,1,0.028079
16,82,110,2,0.028319
16,82,111,2,0.028083
16,82,112,2,0.027696
16,82,113,3,0.028416
16,82,114,1,0.027458
16,82,115,3,0.0291
16,82,116,2,0.028886
16,82,117,1,0.028884
16,82,118,2,0.02842
16,82,119,2,0.028681
16,82,120,3,0.027627
16,82,121,2,0.028803
16,82,122,2,0.029264
16,82,123,2,0.028405
16,82,124,2,0.028226
16,82,125,1,0.02845
16,82,126,3,0.028139
16,82,127,2,0.02709
16,82,128,2,0.02826
16,82,129,3,0.028498
16,82,130,2,0.028888
16,82,131,2,0.028271
16,82,132,2,0.028775
16,82,133,3,0.030618
16,82,134,2,0.02789
16,82,135,3,0.029884
16,82,136,2,0.02848
16,82,137,2,0.027792
16,82,138,1,0.027534
16,82,139,2,0.028436
16,82,140,2,0.028665
16,82,141,3,0.029171
16,82,142,2,0.029227
16,82,143,2,0.028732
16,82,144,3,0.028763
16,82,145,2,0.029681
16,82,146,2,0.028155
16,82,147,1,0.028026
16,82,148,2,0.028649
16,82,149,2,0.028143
16,82,150,2,0.02733
16,82,151,2,0.028569
16,82,152,3,0.029657
16,82,153,2,0.028082
16,82,154,2,0.027752
16,82,155,2,0.028217
16,82,156,3,0.028672
16,82,157,3,0.028893
16,82,158,3,0.029021
16,82,159,3,0.029293
16,82,160,2,0.028114
16,82,161,2,0.029171
16,82,162,2,0.029386
16,82,163,3,0.030367
16,82,164,1,0.028297
16,82,165,1,0.02673
16,82,166,2,0.02866
16,82,167,2,0.028272
16,82,168,1,0.027869
16,82,169,2,0.028649
16,82,170,2,0.028724
16,82,171,2,0.028123
16,82,172,2,0.027913
16,82,173,2,0.028218
16,82,174,2,0.029002
16,82,175,2,0.028469
16,82,176,3,0.028021
16,82,177,1,0.028149
16,82,178,2,0.028386
16,82,179,1,0.028105
16,82,180,1,0.027288
16,82,181,3,0.029089
16,82,182,2,0.027988
16,82,183,1,0.028592
16,82,184,2,0.029232
16,82,185,2,0.02913
16,82,186,1,0.028739
16,82,187,4,0.028622
16,82,188,3,0.027954
16,82,189,2,0.028363
16,82,190,3,0.02892
16,82,191,2,0.028973
16,82,192,2,0.029364
16,82,193,1,0.027468
16,82,194,2,0.028349
16,82,195,2,0.027804
16,82,196,2,0.027654
16,82,197,2,0.028472
16,82,198,1,0.028411
16,82,199,3,0.02852
16,82,200,2,0.027698
16,82,201,1,0.027189
16,82,202,1,0.028284
16,82,203,2,0.02814
16,82,204,2,0.027611
16,82,205,2,0.028703
16,82,206,2,0.028296
16,82,207,3,0.030106
16,82,208,2,0.029456
16,82,209,2,0.029376
16,82,210,2,0.02788
16,82,211,1,0.02752
16,82,212,2,0.029185
16,82,213,2,0.028522
16,82,214,3,0.028579
16,82,215,1,0.026914
16,82,216,2,0.028575
16,82,217,2,0.028626
16,82,218,3,0.028008
16,82,219,2,0.028972
16,82,220,1,0.028268
16,82,221,2,0.028375
16,82,222,3,0.028552
16,82,223,2,0.028597
16,82,224,2,0.027916
16,82,225,3,0.029615
16,82,226,3,0.02843
16,82,227,2,0.027578
16,82,228,3,0.028193
16,82,229,2,0.02799
16,82,230,2,0.029535
16,82,231,2,0.02885
16,82,232,1,0.027563
16,82,233,3,0.028788
16,82,234,3,0.029339
16,82,235,1,0.028053
16,82,236,2,0.028806
16,82,237,3,0.029273
16,82,238,2,0.02816
16,82,239,2,0.0281
16,82,240,2,0.028245
16,82,241,3,0.029167
16,82,242,2,0.028688
16,82,243,2,0.027346
16,82,244,3,0.028569
16,82,245,3,0.02851
16,82,246,1,0.02757
16,82,247,2,0.027817
16,82,248,2,0.029332
16,82,249,3,0.028613
16,82,250,3,0.028457
16,82,251,2,0.028269
16,82,252,2,0.028453
16,82,253,2,0.028849
16,82,254,3,0.028929
16,82,255,2,0.028346
16,82,256,2,0.02897
16,82,257,3,0.029354
16,82,258,2,0.029515
16,82,259,3,0.029034
16,82,260,2,0.028883
16,82,261,1,0.027773
16,82,262,3,0.028998
16,82,263,2,0.028393
16,82,264,3,0.028817
16,82,265,2,0.029433
16,82,266,3,0.029359
16,82,267,3,0.028889
16,82,268,1,0.027839
16,82,269,1,0.027758
16,82,270,2,0.027663
16,82,271,2,0.028058
16,82,272,2,0.028089
16,82,273,2,0.028619
16,82,274,2,0.028229
16,82,275,1,0.029062
16,82,276,2,0.028301
16,82,277,2,0.029094
16,82,278,3,0.029713
16,82,279,2,0.028087
16,82,280,2,0.029024
16,82,281,3,0.029397
16,82,282,3,0.02974
16,82,283,2,0.028453
16,82,284,3,0.028615
16,82,285,3,0.028556
16,82,286,1,0.026971
16,82,287,2,0.028349
16,82,288,3,0.029647
16,82,289,2,0.028674
16,82,290,2,0.028687
16,82,291,2,0.027755
16,82,292,2,0.027865
16,82,293,1,0.028251
16,82,294,3,0.028479
16,82,295,3,0.029029
16,82,296,2,0.027543
16,82,297,3,0.028598
16,82,298,4,0.030289
16,82,299,1,0.02766
16,82,300,2,0.028477
16,82,301,3,0.02885
16,82,302,3,0.029575
16,82,303,2,0.029501
16,82,304,3,0.027874
16,82,305,2,0.02795
16,82,306,1,0.027609
16,82,307,2,0.027877
16,82,308,2,0.028769
16,82,309,2,0.028319
16,82,310,1,0.029455
16,82,311,3,0.029068
16,82,312,2,0.028194
16,82,313,3,0.028896
16,82,314,3,0.029248
16,82,315,3,0.029568
16,82,316,2,0.027953
16,82,317,2,0.02901
16,82,318,3,0.02852
16,82,319,2,0.028293
16,82,320,2,0.028776
16,82,321,1,0.027732
16,82,322,1,0.026478
16,82,323,2,0.028675
16,82,324,3,0.028675
16,82,325,2,0.028269
16,82,326,2,0.02851
16,82,327,2,0.027723
16,82,328,4,0.029498
16,82,329,2,0.028171
16,82,330,2,0.028085
16,82,331,2,0.028239
16,82,332,2,0.02911
16,82,333,1,0.027945
16,82,334,2,0.028019
16,82,335,2,0.028912
16,82,336,2,0.028378
16,82,337,1,0.027001
16,82,338,2,0.028972
16,82,339,3,0.028022
16,82,340,2,0.028838
16,82,341,2,0.027633
16,82,342,2,0.029853
16,82,343,2,0.028591
16,82,344,2,0.028194
16,82,345,2,0.027999
16,82,346,3,0.028871
16,82,347,1,0.028871
16,82,348,2,0.02896
16,82,349,2,0.028572
16,82,350,2,0.028092
16,82,351,2,0.028483
16,82,352,2,0.028179
16,82,353,2,0.028161
16,82,354,2,0.0286
16,82,355,1,0.028552
16,82,356,3,0.028356
16,82,357,2,0.029298
16,82,358,2,0.026907
16,82,359,2,0.028156
16,82,360,3,0.028279
16,82,361,2,0.028282
16,82,362,2,0.029384
16,82,363,3,0.029048
16,82,364,2,0.028227
16,82,365,1,0.028682
16,82,366,3,0.028861
16,82,367,2,0.028366
16,82,368,2,0.028257
16,82,369,3,0.029132
16,82,370,1,0.02784
16,82,371,2,0.0288
16,82,372,3,0.028093
16,82,373,2,0.028474
16,82,374,2,0.02793
16,82,375,2,0.028071
16,82,376,2,0.028825
16,82,377,2,0.028544
16,82,378,2,0.028614
16,82,379,2,0.02822
16,82,380,2,0.028101
16,82,381,3,0.028345
16,82,382,3,0.02886
16,82,383,2,0.028377
16,82,384,2,0.028266
16,82,385,2,0.029284
16,82,386,3,0.028945
16,82,387,2,0.028263
16,82,388,2,0.029109
16,82,389,2,0.028062
16,82,390,3,0.028633
16,82,391,2,0.028413
16,82,392,2,0.028734
16,82,393,4,0.029693
16,82,394,2,0.028624
16,82,395,2,0.027935
16,82,396,3,0.029072
16,82,397,2,0.028781
16,82,398,2,0.028377
16,82,399,1,0.027747
16,82,400,2,0.028257
16,86,1,2,0.028042
16,86,2,3,0.029072
16,86,3,3,0.029207
16,86,4,3,0.028358
16,86,5,2,0.028201
16,86,6,3,0.028762
16,86,7,4,0.028202
16,86,8,4,0.029442
16,86,9,3,0.02863
16,86,10,3,0.02939
16,86,11,2,0.02939
16,86,12,2,0.028301
16,86,13,2,0.028439
16,86,14,3,0.029184
16,86,15,3,0.028021
16,86,16,4,0.028819
16,86,17,1,0.026997
16,86,18,3,0.029184
16,86,19,3,0.029507
16,86,20,3,0.028002
16,86,21,3,0.029421
16,86,22,2,0.027764
16,86,23,2,0.028035
16,86,24,2,0.027315
16,86,25,2,0.027995
16,86,26,3,0.0292
16,86,27,3,0.028048
16,86,28,2,0.029514
16,86,29,2,0.027956
16,86,30,4,0.028174
16,86,31,2,0.028389
16,86,32,2,0.02854
16,86,33,4,0.029519
16,86,34,2,0.028708
16,86,35,2,0.028537
16,86,36,2,0.02787
16,86,37,3,0.029706
16,86,38,3,0.027431
16,86,39,3,0.027962
16,86,40,3,0.028062
16,86,41,3,0.029051
16,86,42,3,0.028319
16,86,43,2,0.029434
16,86,44,3,0.029128
16,86,45,3,0.02927
16,86,46,2,0.029173
16,86,47,3,0.029504
16,86,48,3,0.028468
16,86,49,3,0.02874
16,86,50,3,0.02817
16,86,51,4,0.029494
16,86,52,3,0.027834
16,86,53,4,0.029084
16,86,54,3,0.028115
16,86,55,4,0.029724
16,86,56,4,0.029647
16,86,57,3,0.028894
16,86,58,3,0.028559
16,86,59,3,0.028644
16,86,60,3,0.028886
16,86,61,4,0.030259
16,86,62,3,0.029144
16,86,63,3,0.02833
16,86,64,2,0.029077
16,86,65,3,0.028597
16,86,66,3,0.029635
16,86,67,2,0.029114
16,86,68,2,0.02817
16,86,69,2,0.028478
16,86,70,3,0.029878
16,86,71,2,0.028861
16,86,72,3,0.02818
16,86,73,3,0.028349
16,86,74,2,0.028756
16,86,75,3,0.02846
16,86,76,3,0.029001
16,86,77,3,0.02844
16,86,78,3,0.029437
16,86,79,3,0.029109
16,86,80,2,0.028124
16,86,81,3,0.027687
16,86,82,3,0.028959
16,86,83,5,0.030361
16,86,84,3,0.029477
16,86,85,3,0.029002
16,86,86,2,0.028382
16,86,87,2,0.028652
16,86,88,3,0.029101
16,86,89,2,0.029715
16,86,90,3,0.02899
16,86,91,1,0.028208
16,86,92,2,0.029104
16,86,93,2,0.028213
16,86,94,3,0.028422
16,86,95,3,0.028015
16,86,96,3,0.027696
16,86,97,3,0.029061
16,86,98,3,0.028812
16,86,99,2,0.027256
16,86,100,4,0.028286
16,86,101,3,0.028432
16,86,102,2,0.028557
16,86,103,3,0.029547
16,86,104,3,0.029633
16,86,105,2,0.027572
16,86,106,3,0.029145
16,86,107,4,0.028964
16,86,108,3,0.029543
16,86,109,3,0.02889
16,86,110,2,0.028751
16,86,111,2,0.028007
16,86,112,3,0.029583
16,86,113,3,0.027635
16,86,114,2,0.030088
16,86,115,3,0.028727
16,86,116,2,0.02804
16,86,117,3,0.028819
16,86,118,2,0.028388
16,86,119,2,0.028251
16,86,120,3,0.028137
16,86,121,2,0.027992
16,86,122,2,0.028753
16,86,123,2,0.027813
16,86,124,2,0.028817
16,86,125,3,0.029182
16,86,126,2,0.028617
16,86,127,3,0.029247
16,86,128,2,0.027592
16,86,129,3,0.02961
16,86,130,3,0.02845
16,86,131,3,0.029128
16,86,132,3,0.02849
16,86,133,2,0.028178
16,86,134,2,0.027351
16,86,135,3,0.029936
16,86,136,2,0.027638
16,86,137,3,0.029522
16,86,138,3,0.028406
16,86,139,3,0.027942
16,86,140,3,0.029892
16,86,141,3,0.028826
16,86,142,3,0.028975
16,86,143,3,0.029435
16,86,144,3,0.029035
16,86,145,3,0.02961
16,86,146,3,0.029544
16,86,147,2,0.028317
16,86,148,3,0.02913
16,86,149,3,0.029275
16,86,150,3,0.028627
16,86,151,3,0.029816
16,86,152,3,0.029215
16,86,153,3,0.029124
16,86,154,3,0.028962
16,86,155,3,0.028678
16,86,156,3,0.029152
16,86,157,3,0.028599
16,86,158,2,0.030612
16,86,159,3,0.027776
16,86,160,3,0.029805
16,86,161,3,0.027456
16,86,162,2,0.028255
16,86,163,3,0.028623
16,86,164,3,0.029461
16,86,165,3,0.028437
16,86,166,2,0.028464
16,86,167,3,0.02804
16,86,168,3,0.029347
16,86,169,3,0.029048
16,86,170,2,0.027096
16,86,171,4,0.028946
16,86,172,3,0.02895
16,86,173,3,0.028324
16,86,174,3,0.029813
16,86,175,2,0.029368
16,86,176,3,0.02895
16,86,177,3,0.028579
16,86,178,4,0.028675
16,86,179,3,0.028704
16,86,180,2,0.027465
16,86,181,2,0.028121
16,86,182,2,0.028788
16,86,183,3,0.028641
16,86,184,2,0.027651
16,86,185,3,0.028636
16,86,186,2,0.027299
16,86,187,3,0.029214
16,86,188,4,0.028529
16,86,189,3,0.029056
16,86,190,3,0.028433
16,86,191,3,0.029703
16,86,192,2,0.027831
16,86,193,3,0.02885
16,86,194,3,0.02915
16,86,195,3,0.028299
16,86,196,2,0.028007
16,86,197,2,0.028718
16,86,198,3,0.029158
16,86,199,4,0.028825
16,86,200,3,0.029106
16,86,201,2,0.027901
16,86,202,3,0.028829
16,86,203,3,0.028559
16,86,204,2,0.028875
16,86,205,2,0.027608
16,86,206,3,0.029218
16,86,207,3,0.029058
16,86,208,4,0.028155
16,86,209,3,0.029754
16,86,210,2,0.027506
16,86,211,2,0.028181
16,86,212,3,0.029992
16,86,213,3,0.029571
16,86,214,3,0.028364
16,86,215,3,0.028116
16,86,216,3,0.028853
16,86,217,2,0.029055
16,86,218,3,0.028225
16,86,219,2,0.028784
16,86,220,3,0.029229
16,86,221,2,0.028198
16,86,222,3,0.028576
16,86,223,2,0.028479
16,86,224,3,0.028277
16,86,225,2,0.027684
16,86,226,3,0.028283
16,86,227,2,0.029422
16,86,228,4,0.029547
16,86,229,2,0.028541
16,86,230,2,0.028686
16,86,231,2,0.028622
16,86,232,3,0.028716
16,86,233,2,0.028267
16,86,234,3,0.028935
16,86,235,4,0.029739
16,86,236,2,0.028594
16,86,237,3,0.029359
16,86,238,3,0.029237
16,86,239,3,0.029212
16,86,240,3,0.029017
16,86,241,3,0.030414
16,86,242,3,0.029038
16,86,243,4,0.028646
16,86,244,2,0.028303
16,86,245,2,0.028128
16,86,246,3,0.028391
16,86,247,3,0.028318
16,86,248,3,0.028389
16,86,249,3,0.028669
16,86,250,2,0.029323
16,86,251,2,0.028598
16,86,252,3,0.028528
16,86,253,3,0.028206
16,86,254,2,0.028605
16,86,255,2,0.027591
16,86,256,2,0.028256
16,86,257,2,0.028168
16,86,258,2,0.028907
16,86,259,3,0.028702
16,86,260,3,0.028938
16,86,261,2,0.029465
16,86,262,2,0.027783
16,86,263,3,0.029334
16,86,264,2,0.029138
16,86,265,3,0.029214
16,86,266,3,0.028689
16,86,267,3,0.029462
16,86,268,3,0.028211
16,86,269,2,0.02921
16,86,270,2,0.027739
16,86,271,3,0.028593
16,86,272,4,0.030237
16,86,273,2,0.02822
16,86,274,3,0.028643
